"S1Code","S1Ware","S1long","S1lat","S2Code","S2Ware","S2long","S2lat","JacDissim","JacSim"
"TN2","TN2-PA","45.83991667","34.58545","HC","HC-CN","53.332575","36.7631","0.777777777777778","0.222222222222222"
"TN2","TN2-PA","45.83991667","34.58545","HC","HC-D","53.332575","36.7631","0.333333333333333","0.666666666666667"
"TN2","TN2-PA","45.83991667","34.58545","HF","HF-24k","45.47444444","36.99444444","0.75","0.25"
"TN2","TN2-PA","45.83991667","34.58545","HF","HF-P","45.47444444","36.99444444","0.666666666666667","0.333333333333333"
"TN2","TN2-PA","45.83991667","34.58545","KH","KH-BB","52.06511333","29.88179778","0.4","0.6"
"TN2","TN2-PA","45.83991667","34.58545","KH","KH-BBR","52.06511333","29.88179778","0.571428571428572","0.428571428571428"
"TN2","TN2-PA","45.83991667","34.58545","KH","KH-BRPW","52.06511333","29.88179778","0.2","0.8"
"TN2","TN2-PA","45.83991667","34.58545","KH","KH-BW","52.06511333","29.88179778","0.4","0.6"
"TN2","TN2-PA","45.83991667","34.58545","KH","KH-RB","52.06511333","29.88179778","0","1"
"TN2","TN2-PA","45.83991667","34.58545","KK","KK-PACW","54.86611111","36.3","0.666666666666667","0.333333333333333"
"TN2","TN2-PA","45.83991667","34.58545","MS10","MS10-CW","51.32983333","30.35716667","0.625","0.375"
"TN2","TN2-PA","45.83991667","34.58545","MS11","MS11-CW","51.33366667","30.35426667","0.625","0.375"
"TN2","TN2-PA","45.83991667","34.58545","MS20","MS20-CW","51.33611667","30.353","0.5","0.5"
"TN2","TN2-PA","45.83991667","34.58545","P","P-BASLIP","54.48638889","36.84861111","0.428571428571429","0.571428571428571"
"TN2","TN2-PA","45.83991667","34.58545","P","P-BICHPYS","54.48638889","36.84861111","0.571428571428572","0.428571428571428"
"TN2","TN2-PA","45.83991667","34.58545","P","P-BLAPALB","54.48638889","36.84861111","0.714285714285714","0.285714285714286"
"TN2","TN2-PA","45.83991667","34.58545","P","P-BROPYS","54.48638889","36.84861111","0.571428571428572","0.428571428571428"
"TN2","TN2-PA","45.83991667","34.58545","P","P-BROPYT","54.48638889","36.84861111","0.333333333333333","0.666666666666667"
"TN2","TN2-PA","45.83991667","34.58545","P","P-CREASPO","54.48638889","36.84861111","0.5","0.5"
"TN2","TN2-PA","45.83991667","34.58545","P","P-DABRYS","54.48638889","36.84861111","0.666666666666667","0.333333333333333"
"TN2","TN2-PA","45.83991667","34.58545","P","P-EABRYS","54.48638889","36.84861111","0.571428571428572","0.428571428571428"
"TN2","TN2-PA","45.83991667","34.58545","P","P-POLWAV","54.48638889","36.84861111","0.666666666666667","0.333333333333333"
"TN2","TN2-PA","45.83991667","34.58545","P","P-REDBRIT","54.48638889","36.84861111","0.571428571428572","0.428571428571428"
"TN2","TN2-PA","45.83991667","34.58545","P","P-WHOSCOL","54.48638889","36.84861111","0.714285714285714","0.285714285714286"
"TN2","TN2-PA","45.83991667","34.58545","QT","QT-PA","44.75538889","38.21327778","0.555555555555556","0.444444444444444"
"TN2","TN2-PA","45.83991667","34.58545","SC","SC-NP","55.00055556","36.49972222","0.333333333333333","0.666666666666667"
"TN2","TN2-PA","45.83991667","34.58545","SC","SC-T1","55.00055556","36.49972222","0.571428571428572","0.428571428571428"
"TN2","TN2-PA","45.83991667","34.58545","SC","SC-T2","55.00055556","36.49972222","0.875","0.125"
"TN2","TN2-PA","45.83991667","34.58545","TB2","TB2-BB","52.59","30.08","0.4","0.6"
"TN2","TN2-PA","45.83991667","34.58545","TB2","TB2-BR","52.59","30.08","0.5","0.5"
"TN2","TN2-PA","45.83991667","34.58545","TB2","TB2-BRB","52.59","30.08","0.5","0.5"
"TN2","TN2-PA","45.83991667","34.58545","TB2","TB2-BWB","52.59","30.08","0.4","0.6"
"TN2","TN2-PA","45.83991667","34.58545","TB2","TB2-RBF","52.59","30.08","0","1"
"TN2","TN2-PA","45.83991667","34.58545","TB2","TB2-RR","52.59","30.08","0.5","0.5"
"TN2","TN2-PA","45.83991667","34.58545","TB3","TB3-JPA","52.94243333","29.82901389","0.714285714285714","0.285714285714286"
"TN2","TN2-PA","45.83991667","34.58545","TB1","TB1-PBW","52.88666667","29.91333333","0.4","0.6"
"TN2","TN2-PA","45.83991667","34.58545","TE","TE-BRPW","50.011","36.146","0.875","0.125"
"TN2","TN2-PA","45.83991667","34.58545","TE","TE-EPW","50.011","36.146","0.714285714285714","0.285714285714286"
"TN2","TN2-PA","45.83991667","34.58545","TE","TE-S1BW","50.011","36.146","0","1"
"TN2","TN2-PA","45.83991667","34.58545","TG","TG-AP","47.09775","33.75661944","0.2","0.8"
"TN2","TN2-PA","45.83991667","34.58545","TG","TG-SP","47.09775","33.75661944","0.5","0.5"
"TN2","TN2-PA","45.83991667","34.58545","TI","TI-LPA","56.84","30.16","0.2","0.8"
"TN2","TN2-PA","45.83991667","34.58545","TJ1","TJ1-BPBW","52.93935833","29.83546667","0.571428571428572","0.428571428571428"
"TN2","TN2-PA","45.83991667","34.58545","TJ2","TJ2-J","52.884524","29.944845","0.875","0.125"
"TN2","TN2-PA","45.83991667","34.58545","TK1","TK1-JW","52.50527778","29.58277778","0.5","0.5"
"TN2","TN2-PA","45.83991667","34.58545","TK1","TK1-KW","52.50527778","29.58277778","0.2","0.8"
"TN2","TN2-PA","45.83991667","34.58545","TK1","TK1-MW","52.50527778","29.58277778","0.4","0.6"
"TN2","TN2-PA","45.83991667","34.58545","TK2","TK-PA","52.44198611","29.91753611","0.666666666666667","0.333333333333333"
"TN2","TN2-PA","45.83991667","34.58545","TKS","TKS-PA1","45.96586111","34.36161667","0.571428571428572","0.428571428571428"
"TN2","TN2-PA","45.83991667","34.58545","TKS","TKS-PA2","45.96586111","34.36161667","0.2","0.8"
"TN2","TN2-PA","45.83991667","34.58545","TM1","TM1-BIS","52.96494722","29.81067222","0.666666666666667","0.333333333333333"
"TN2","TN2-PA","45.83991667","34.58545","TM1","TM1-BUS","52.96494722","29.81067222","0.4","0.6"
"TN2","TN2-PA","45.83991667","34.58545","TM1","TM1-PRS","52.96494722","29.81067222","0.75","0.25"
"TN2","TN2-PA","45.83991667","34.58545","TM2","TM2-KP1","52.67156944","30.17562222","0.4","0.6"
"TN2","TN2-PA","45.83991667","34.58545","TM2","TM2-KP2","52.67156944","30.17562222","0.666666666666667","0.333333333333333"
"TN2","TN2-PA","45.83991667","34.58545","TN1","TN1-PA","45.92961111","34.37497222","0","1"
"TNU","TNU-PA","51.52121667","30.1224","AK","AK-JPA","47.32492222","32.55781389","0.125","0.875"
"TNU","TNU-PA","51.52121667","30.1224","AR","AR-SW","53.40545556","29.86275833","0.5","0.5"
"TNU","TNU-PA","51.52121667","30.1224","AT","AT-PA","44.75538889","38.21327778","0.454545454545455","0.545454545454545"
"TNU","TNU-PA","51.52121667","30.1224","B","B-B","54.40972222","28.64277778","0.555555555555556","0.444444444444444"
"TNU","TNU-PA","51.52121667","30.1224","BC","BC-D","53.332575","36.7631","0.25","0.75"
"TNU","TNU-PA","51.52121667","30.1224","CA","CA-PABW","51.445895","35.60760056","0.125","0.875"
"TNU","TNU-PA","51.52121667","30.1224","CB1","CB1-PBW","49.9787","35.7806","0.5","0.5"
"TNU","TNU-PA","51.52121667","30.1224","CB2","CB2-BBP","48.505855","32.221305","0.375","0.625"
"TNU","TNU-PA","51.52121667","30.1224","CB2","CB2-BCP","48.505855","32.221305","0.375","0.625"
"TNU","TNU-PA","51.52121667","30.1224","CB2","CB2-MCP","48.505855","32.221305","0.375","0.625"
"TNU","TNU-PA","51.52121667","30.1224","CB2","CB2-MRP","48.505855","32.221305","0.444444444444444","0.555555555555556"
"TNU","TNU-PA","51.52121667","30.1224","CB2","CB2-PB","48.505855","32.221305","0","1"
"TNU","TNU-PA","51.52121667","30.1224","CB2","CB2-SP","48.505855","32.221305","0.375","0.625"
"TNU","TNU-PA","51.52121667","30.1224","CM","CM-PB","48.555928","32.224015","0.375","0.625"
"TNU","TNU-PA","51.52121667","30.1224","CM","CM-RB","48.555928","32.224015","0.666666666666667","0.333333333333333"
"TNU","TNU-PA","51.52121667","30.1224","CS","CS-BC","47.26","32.62","0.5","0.5"
"TNU","TNU-PA","51.52121667","30.1224","CS","CS-BR","47.26","32.62","0.555555555555556","0.444444444444444"
"TNU","TNU-PA","51.52121667","30.1224","CS","CS-JPA","47.26","32.62","0.125","0.875"
"TNU","TNU-PA","51.52121667","30.1224","CS","CS-SRC","47.26","32.62","0.375","0.625"
"TNU","TNU-PA","51.52121667","30.1224","DKT","DKT-PA","54.98194444","36.53555556","0.125","0.875"
"TNU","TNU-PA","51.52121667","30.1224","H","H-PA","53.51537389","30.50747583","0.6","0.4"
"TNU","TNU-PA","51.52121667","30.1224","HC","HC-CA","53.332575","36.7631","0.5","0.5"
"TNU","TNU-PA","51.52121667","30.1224","HC","HC-CN","53.332575","36.7631","0.75","0.25"
"TNU","TNU-PA","51.52121667","30.1224","HC","HC-D","53.332575","36.7631","0.25","0.75"
"TNU","TNU-PA","51.52121667","30.1224","HF","HF-24k","45.47444444","36.99444444","0.6","0.4"
"TNU","TNU-PA","51.52121667","30.1224","HF","HF-P","45.47444444","36.99444444","0.4","0.6"
"TNU","TNU-PA","51.52121667","30.1224","KH","KH-BB","52.06511333","29.88179778","0.5","0.5"
"TNU","TNU-PA","51.52121667","30.1224","KH","KH-BBR","52.06511333","29.88179778","0.6","0.4"
"TNU","TNU-PA","51.52121667","30.1224","KH","KH-BRPW","52.06511333","29.88179778","0.375","0.625"
"TNU","TNU-PA","51.52121667","30.1224","KH","KH-BW","52.06511333","29.88179778","0.5","0.5"
"TNU","TNU-PA","51.52121667","30.1224","KH","KH-RB","52.06511333","29.88179778","0.5","0.5"
"TNU","TNU-PA","51.52121667","30.1224","KK","KK-PACW","54.86611111","36.3","0.222222222222222","0.777777777777778"
"TNU","TNU-PA","51.52121667","30.1224","MS10","MS10-CW","51.32983333","30.35716667","0.5","0.5"
"TNU","TNU-PA","51.52121667","30.1224","MS11","MS11-CW","51.33366667","30.35426667","0.5","0.5"
"TNU","TNU-PA","51.52121667","30.1224","MS20","MS20-CW","51.33611667","30.353","0.375","0.625"
"TNU","TNU-PA","51.52121667","30.1224","P","P-BASLIP","54.48638889","36.84861111","0.125","0.875"
"TNU","TNU-PA","51.52121667","30.1224","P","P-BICHPYS","54.48638889","36.84861111","0.444444444444444","0.555555555555556"
"TNU","TNU-PA","51.52121667","30.1224","P","P-BLAPALB","54.48638889","36.84861111","0.375","0.625"
"TNU","TNU-PA","51.52121667","30.1224","P","P-BROPYS","54.48638889","36.84861111","0.25","0.75"
"TNU","TNU-PA","51.52121667","30.1224","P","P-BROPYT","54.48638889","36.84861111","0.444444444444444","0.555555555555556"
"TNU","TNU-PA","51.52121667","30.1224","P","P-CREASPO","54.48638889","36.84861111","0.555555555555556","0.444444444444444"
"TNU","TNU-PA","51.52121667","30.1224","P","P-DABRYS","54.48638889","36.84861111","0.5","0.5"
"TNU","TNU-PA","51.52121667","30.1224","P","P-EABRYS","54.48638889","36.84861111","0.444444444444444","0.555555555555556"
"TNU","TNU-PA","51.52121667","30.1224","P","P-POLWAV","54.48638889","36.84861111","0.222222222222222","0.777777777777778"
"TNU","TNU-PA","51.52121667","30.1224","P","P-REDBRIT","54.48638889","36.84861111","0.444444444444444","0.555555555555556"
"TNU","TNU-PA","51.52121667","30.1224","P","P-WHOSCOL","54.48638889","36.84861111","0.555555555555556","0.444444444444444"
"TNU","TNU-PA","51.52121667","30.1224","QT","QT-PA","44.75538889","38.21327778","0.454545454545455","0.545454545454545"
"TNU","TNU-PA","51.52121667","30.1224","SC","SC-NP","55.00055556","36.49972222","0.25","0.75"
"TNU","TNU-PA","51.52121667","30.1224","SC","SC-T1","55.00055556","36.49972222","0.6","0.4"
"TNU","TNU-PA","51.52121667","30.1224","SC","SC-T2","55.00055556","36.49972222","0.818181818181818","0.181818181818182"
"TNU","TNU-PA","51.52121667","30.1224","TB2","TB2-BB","52.59","30.08","0.5","0.5"
"TNU","TNU-PA","51.52121667","30.1224","TB2","TB2-BR","52.59","30.08","0.375","0.625"
"TNU","TNU-PA","51.52121667","30.1224","TB2","TB2-BRB","52.59","30.08","0.555555555555556","0.444444444444444"
"TNU","TNU-PA","51.52121667","30.1224","TB2","TB2-BWB","52.59","30.08","0.5","0.5"
"TNU","TNU-PA","51.52121667","30.1224","TB2","TB2-RBF","52.59","30.08","0.5","0.5"
"TNU","TNU-PA","51.52121667","30.1224","TB2","TB2-RR","52.59","30.08","0.375","0.625"
"TNU","TNU-PA","51.52121667","30.1224","TB3","TB3-JPA","52.94243333","29.82901389","0.7","0.3"
"TNU","TNU-PA","51.52121667","30.1224","TB1","TB1-PBW","52.88666667","29.91333333","0.5","0.5"
"TNU","TNU-PA","51.52121667","30.1224","TE","TE-BRPW","50.011","36.146","0.7","0.3"
"TNU","TNU-PA","51.52121667","30.1224","TE","TE-EPW","50.011","36.146","0.375","0.625"
"TNU","TNU-PA","51.52121667","30.1224","TE","TE-S1BW","50.011","36.146","0.5","0.5"
"TNU","TNU-PA","51.52121667","30.1224","TG","TG-AP","47.09775","33.75661944","0.375","0.625"
"TNU","TNU-PA","51.52121667","30.1224","TG","TG-SP","47.09775","33.75661944","0.555555555555556","0.444444444444444"
"TNU","TNU-PA","51.52121667","30.1224","TI","TI-LPA","56.84","30.16","0.375","0.625"
"TNU","TNU-PA","51.52121667","30.1224","TJ1","TJ1-BPBW","52.93935833","29.83546667","0.25","0.75"
"TNU","TNU-PA","51.52121667","30.1224","TJ2","TJ2-J","52.884524","29.944845","0.7","0.3"
"TNU","TNU-PA","51.52121667","30.1224","TK1","TK1-JW","52.50527778","29.58277778","0.375","0.625"
"TNU","TNU-PA","51.52121667","30.1224","TK1","TK1-KW","52.50527778","29.58277778","0.555555555555556","0.444444444444444"
"TNU","TNU-PA","51.52121667","30.1224","TK1","TK1-MW","52.50527778","29.58277778","0.666666666666667","0.333333333333333"
"TNU","TNU-PA","51.52121667","30.1224","TK2","TK-PA","52.44198611","29.91753611","0.666666666666667","0.333333333333333"
"TNU","TNU-PA","51.52121667","30.1224","TKS","TKS-PA1","45.96586111","34.36161667","0.6","0.4"
"TNU","TNU-PA","51.52121667","30.1224","TKS","TKS-PA2","45.96586111","34.36161667","0.375","0.625"
"TNU","TNU-PA","51.52121667","30.1224","TM1","TM1-BIS","52.96494722","29.81067222","0.4","0.6"
"TNU","TNU-PA","51.52121667","30.1224","TM1","TM1-BUS","52.96494722","29.81067222","0.5","0.5"
"TNU","TNU-PA","51.52121667","30.1224","TM1","TM1-PRS","52.96494722","29.81067222","0.444444444444444","0.555555555555556"
"TNU","TNU-PA","51.52121667","30.1224","TM2","TM2-KP1","52.67156944","30.17562222","0.5","0.5"
"TNU","TNU-PA","51.52121667","30.1224","TM2","TM2-KP2","52.67156944","30.17562222","0.666666666666667","0.333333333333333"
"TNU","TNU-PA","51.52121667","30.1224","TN1","TN1-PA","45.92961111","34.37497222","0.5","0.5"
"TNU","TNU-PA","51.52121667","30.1224","TN2","TN2-PA","45.83991667","34.58545","0.5","0.5"
"TNU","TNU-PAB","51.52121667","30.1224","AK","AK-JPA","47.32492222","32.55781389","0.222222222222222","0.777777777777778"
"TNU","TNU-PAB","51.52121667","30.1224","AR","AR-SW","53.40545556","29.86275833","0.555555555555556","0.444444444444444"
"TNU","TNU-PAB","51.52121667","30.1224","AT","AT-PA","44.75538889","38.21327778","0.5","0.5"
"TNU","TNU-PAB","51.52121667","30.1224","B","B-B","54.40972222","28.64277778","0.6","0.4"
"TNU","TNU-PAB","51.52121667","30.1224","BC","BC-D","53.332575","36.7631","0.333333333333333","0.666666666666667"
"TNU","TNU-PAB","51.52121667","30.1224","CA","CA-PABW","51.445895","35.60760056","0.222222222222222","0.777777777777778"
"TNU","TNU-PAB","51.52121667","30.1224","CB1","CB1-PBW","49.9787","35.7806","0.555555555555556","0.444444444444444"
"TNU","TNU-PAB","51.52121667","30.1224","CB2","CB2-BBP","48.505855","32.221305","0.444444444444444","0.555555555555556"
"TNU","TNU-PAB","51.52121667","30.1224","CB2","CB2-BCP","48.505855","32.221305","0.444444444444444","0.555555555555556"
"TNU","TNU-PAB","51.52121667","30.1224","CB2","CB2-MCP","48.505855","32.221305","0.444444444444444","0.555555555555556"
"TNU","TNU-PAB","51.52121667","30.1224","CB2","CB2-MRP","48.505855","32.221305","0.5","0.5"
"TNU","TNU-PAB","51.52121667","30.1224","CB2","CB2-PB","48.505855","32.221305","0.111111111111111","0.888888888888889"
"TNU","TNU-PAB","51.52121667","30.1224","CB2","CB2-SP","48.505855","32.221305","0.444444444444444","0.555555555555556"
"TNU","TNU-PAB","51.52121667","30.1224","CM","CM-PB","48.555928","32.224015","0.444444444444444","0.555555555555556"
"TNU","TNU-PAB","51.52121667","30.1224","CM","CM-RB","48.555928","32.224015","0.7","0.3"
"TNU","TNU-PAB","51.52121667","30.1224","CS","CS-BC","47.26","32.62","0.555555555555556","0.444444444444444"
"TNU","TNU-PAB","51.52121667","30.1224","CS","CS-BR","47.26","32.62","0.6","0.4"
"TNU","TNU-PAB","51.52121667","30.1224","CS","CS-JPA","47.26","32.62","0.222222222222222","0.777777777777778"
"TNU","TNU-PAB","51.52121667","30.1224","CS","CS-SRC","47.26","32.62","0.444444444444444","0.555555555555556"
"TNU","TNU-PAB","51.52121667","30.1224","DKT","DKT-PA","54.98194444","36.53555556","0.222222222222222","0.777777777777778"
"TNU","TNU-PAB","51.52121667","30.1224","H","H-PA","53.51537389","30.50747583","0.636363636363636","0.363636363636364"
"TNU","TNU-PAB","51.52121667","30.1224","HC","HC-CA","53.332575","36.7631","0.545454545454545","0.454545454545455"
"TNU","TNU-PAB","51.52121667","30.1224","HC","HC-CN","53.332575","36.7631","0.769230769230769","0.230769230769231"
"TNU","TNU-PAB","51.52121667","30.1224","HC","HC-D","53.332575","36.7631","0.333333333333333","0.666666666666667"
"TNU","TNU-PAB","51.52121667","30.1224","HF","HF-24k","45.47444444","36.99444444","0.636363636363636","0.363636363636364"
"TNU","TNU-PAB","51.52121667","30.1224","HF","HF-P","45.47444444","36.99444444","0.454545454545455","0.545454545454545"
"TNU","TNU-PAB","51.52121667","30.1224","KH","KH-BB","52.06511333","29.88179778","0.555555555555556","0.444444444444444"
"TNU","TNU-PAB","51.52121667","30.1224","KH","KH-BBR","52.06511333","29.88179778","0.636363636363636","0.363636363636364"
"TNU","TNU-PAB","51.52121667","30.1224","KH","KH-BRPW","52.06511333","29.88179778","0.444444444444444","0.555555555555556"
"TNU","TNU-PAB","51.52121667","30.1224","KH","KH-BW","52.06511333","29.88179778","0.555555555555556","0.444444444444444"
"TNU","TNU-PAB","51.52121667","30.1224","KH","KH-RB","52.06511333","29.88179778","0.555555555555556","0.444444444444444"
"TNU","TNU-PAB","51.52121667","30.1224","KK","KK-PACW","54.86611111","36.3","0.3","0.7"
"TNU","TNU-PAB","51.52121667","30.1224","MS10","MS10-CW","51.32983333","30.35716667","0.545454545454545","0.454545454545455"
"TNU","TNU-PAB","51.52121667","30.1224","MS11","MS11-CW","51.33366667","30.35426667","0.545454545454545","0.454545454545455"
"TNU","TNU-PAB","51.52121667","30.1224","MS20","MS20-CW","51.33611667","30.353","0.444444444444444","0.555555555555556"
"TNU","TNU-PAB","51.52121667","30.1224","P","P-BASLIP","54.48638889","36.84861111","0.222222222222222","0.777777777777778"
"TNU","TNU-PAB","51.52121667","30.1224","P","P-BICHPYS","54.48638889","36.84861111","0.5","0.5"
"TNU","TNU-PAB","51.52121667","30.1224","P","P-BLAPALB","54.48638889","36.84861111","0.444444444444444","0.555555555555556"
"TNU","TNU-PAB","51.52121667","30.1224","P","P-BROPYS","54.48638889","36.84861111","0.333333333333333","0.666666666666667"
"TNU","TNU-PAB","51.52121667","30.1224","P","P-BROPYT","54.48638889","36.84861111","0.5","0.5"
"TNU","TNU-PAB","51.52121667","30.1224","P","P-CREASPO","54.48638889","36.84861111","0.6","0.4"
"TNU","TNU-PAB","51.52121667","30.1224","P","P-DABRYS","54.48638889","36.84861111","0.555555555555556","0.444444444444444"
"TNU","TNU-PAB","51.52121667","30.1224","P","P-EABRYS","54.48638889","36.84861111","0.5","0.5"
"TNU","TNU-PAB","51.52121667","30.1224","P","P-POLWAV","54.48638889","36.84861111","0.3","0.7"
"TNU","TNU-PAB","51.52121667","30.1224","P","P-REDBRIT","54.48638889","36.84861111","0.5","0.5"
"TNU","TNU-PAB","51.52121667","30.1224","P","P-WHOSCOL","54.48638889","36.84861111","0.6","0.4"
"TNU","TNU-PAB","51.52121667","30.1224","QT","QT-PA","44.75538889","38.21327778","0.5","0.5"
"TNU","TNU-PAB","51.52121667","30.1224","SC","SC-NP","55.00055556","36.49972222","0.333333333333333","0.666666666666667"
"TNU","TNU-PAB","51.52121667","30.1224","SC","SC-T1","55.00055556","36.49972222","0.636363636363636","0.363636363636364"
"TNU","TNU-PAB","51.52121667","30.1224","SC","SC-T2","55.00055556","36.49972222","0.833333333333333","0.166666666666667"
"TNU","TNU-PAB","51.52121667","30.1224","TB2","TB2-BB","52.59","30.08","0.555555555555556","0.444444444444444"
"TNU","TNU-PAB","51.52121667","30.1224","TB2","TB2-BR","52.59","30.08","0.444444444444444","0.555555555555556"
"TNU","TNU-PAB","51.52121667","30.1224","TB2","TB2-BRB","52.59","30.08","0.444444444444444","0.555555555555556"
"TNU","TNU-PAB","51.52121667","30.1224","TB2","TB2-BWB","52.59","30.08","0.555555555555556","0.444444444444444"
"TNU","TNU-PAB","51.52121667","30.1224","TB2","TB2-RBF","52.59","30.08","0.555555555555556","0.444444444444444"
"TNU","TNU-PAB","51.52121667","30.1224","TB2","TB2-RR","52.59","30.08","0.444444444444444","0.555555555555556"
"TNU","TNU-PAB","51.52121667","30.1224","TB3","TB3-JPA","52.94243333","29.82901389","0.727272727272727","0.272727272727273"
"TNU","TNU-PAB","51.52121667","30.1224","TB1","TB1-PBW","52.88666667","29.91333333","0.555555555555556","0.444444444444444"
"TNU","TNU-PAB","51.52121667","30.1224","TE","TE-BRPW","50.011","36.146","0.727272727272727","0.272727272727273"
"TNU","TNU-PAB","51.52121667","30.1224","TE","TE-EPW","50.011","36.146","0.444444444444444","0.555555555555556"
"TNU","TNU-PAB","51.52121667","30.1224","TE","TE-S1BW","50.011","36.146","0.555555555555556","0.444444444444444"
"TNU","TNU-PAB","51.52121667","30.1224","TG","TG-AP","47.09775","33.75661944","0.444444444444444","0.555555555555556"
"TNU","TNU-PAB","51.52121667","30.1224","TG","TG-SP","47.09775","33.75661944","0.6","0.4"
"TNU","TNU-PAB","51.52121667","30.1224","TI","TI-LPA","56.84","30.16","0.444444444444444","0.555555555555556"
"TNU","TNU-PAB","51.52121667","30.1224","TJ1","TJ1-BPBW","52.93935833","29.83546667","0.333333333333333","0.666666666666667"
"TNU","TNU-PAB","51.52121667","30.1224","TJ2","TJ2-J","52.884524","29.944845","0.727272727272727","0.272727272727273"
"TNU","TNU-PAB","51.52121667","30.1224","TK1","TK1-JW","52.50527778","29.58277778","0.444444444444444","0.555555555555556"
"TNU","TNU-PAB","51.52121667","30.1224","TK1","TK1-KW","52.50527778","29.58277778","0.6","0.4"
"TNU","TNU-PAB","51.52121667","30.1224","TK1","TK1-MW","52.50527778","29.58277778","0.7","0.3"
"TNU","TNU-PAB","51.52121667","30.1224","TK2","TK-PA","52.44198611","29.91753611","0.7","0.3"
"TNU","TNU-PAB","51.52121667","30.1224","TKS","TKS-PA1","45.96586111","34.36161667","0.636363636363636","0.363636363636364"
"TNU","TNU-PAB","51.52121667","30.1224","TKS","TKS-PA2","45.96586111","34.36161667","0.444444444444444","0.555555555555556"
"TNU","TNU-PAB","51.52121667","30.1224","TM1","TM1-BIS","52.96494722","29.81067222","0.454545454545455","0.545454545454545"
"TNU","TNU-PAB","51.52121667","30.1224","TM1","TM1-BUS","52.96494722","29.81067222","0.555555555555556","0.444444444444444"
"TNU","TNU-PAB","51.52121667","30.1224","TM1","TM1-PRS","52.96494722","29.81067222","0.5","0.5"
"TNU","TNU-PAB","51.52121667","30.1224","TM2","TM2-KP1","52.67156944","30.17562222","0.555555555555556","0.444444444444444"
"TNU","TNU-PAB","51.52121667","30.1224","TM2","TM2-KP2","52.67156944","30.17562222","0.7","0.3"
"TNU","TNU-PAB","51.52121667","30.1224","TN1","TN1-PA","45.92961111","34.37497222","0.555555555555556","0.444444444444444"
"TNU","TNU-PAB","51.52121667","30.1224","TN2","TN2-PA","45.83991667","34.58545","0.555555555555556","0.444444444444444"
"TNU","TNU-PAB","51.52121667","30.1224","TNU","TNU-PA","51.52121667","30.1224","0.111111111111111","0.888888888888889"
"TP1","TP1-3","56.37194444","36.92472222","AK","AK-JPA","47.32492222","32.55781389","0.6","0.4"
"TP1","TP1-3","56.37194444","36.92472222","AR","AR-SW","53.40545556","29.86275833","0.777777777777778","0.222222222222222"
"TP1","TP1-3","56.37194444","36.92472222","AT","AT-PA","44.75538889","38.21327778","0.545454545454545","0.454545454545455"
"TP1","TP1-3","56.37194444","36.92472222","B","B-B","54.40972222","28.64277778","0.666666666666667","0.333333333333333"
"TP1","TP1-3","56.37194444","36.92472222","BC","BC-D","53.332575","36.7631","0.7","0.3"
"TP1","TP1-3","56.37194444","36.92472222","CA","CA-PABW","51.445895","35.60760056","0.6","0.4"
"TP1","TP1-3","56.37194444","36.92472222","CB1","CB1-PBW","49.9787","35.7806","0.777777777777778","0.222222222222222"
"TP1","TP1-3","56.37194444","36.92472222","CB2","CB2-BBP","48.505855","32.221305","0.666666666666667","0.333333333333333"
"TP1","TP1-3","56.37194444","36.92472222","CB2","CB2-BCP","48.505855","32.221305","0.666666666666667","0.333333333333333"
"TP1","TP1-3","56.37194444","36.92472222","CB2","CB2-MCP","48.505855","32.221305","0.8","0.2"
"TP1","TP1-3","56.37194444","36.92472222","CB2","CB2-MRP","48.505855","32.221305","0.555555555555556","0.444444444444444"
"TP1","TP1-3","56.37194444","36.92472222","CB2","CB2-PB","48.505855","32.221305","0.5","0.5"
"TP1","TP1-3","56.37194444","36.92472222","CB2","CB2-SP","48.505855","32.221305","0.8","0.2"
"TP1","TP1-3","56.37194444","36.92472222","CM","CM-PB","48.555928","32.224015","0.666666666666667","0.333333333333333"
"TP1","TP1-3","56.37194444","36.92472222","CM","CM-RB","48.555928","32.224015","0.777777777777778","0.222222222222222"
"TP1","TP1-3","56.37194444","36.92472222","CS","CS-BC","47.26","32.62","0.777777777777778","0.222222222222222"
"TP1","TP1-3","56.37194444","36.92472222","CS","CS-BR","47.26","32.62","0.285714285714286","0.714285714285714"
"TP1","TP1-3","56.37194444","36.92472222","CS","CS-JPA","47.26","32.62","0.6","0.4"
"TP1","TP1-3","56.37194444","36.92472222","CS","CS-SRC","47.26","32.62","0.8","0.2"
"TP1","TP1-3","56.37194444","36.92472222","DKT","DKT-PA","54.98194444","36.53555556","0.6","0.4"
"TP1","TP1-3","56.37194444","36.92472222","H","H-PA","53.51537389","30.50747583","0.142857142857143","0.857142857142857"
"TP1","TP1-3","56.37194444","36.92472222","HC","HC-CA","53.332575","36.7631","0","1"
"TP1","TP1-3","56.37194444","36.92472222","HC","HC-CN","53.332575","36.7631","0.6","0.4"
"TP1","TP1-3","56.37194444","36.92472222","HC","HC-D","53.332575","36.7631","0.7","0.3"
"TP1","TP1-3","56.37194444","36.92472222","HF","HF-24k","45.47444444","36.99444444","0.555555555555556","0.444444444444444"
"TP1","TP1-3","56.37194444","36.92472222","HF","HF-P","45.47444444","36.99444444","0.5","0.5"
"TP1","TP1-3","56.37194444","36.92472222","KH","KH-BB","52.06511333","29.88179778","0.777777777777778","0.222222222222222"
