"S1Code","S1long","S1lat","S2Code","S2long","S2lat","JacDissim","JacSim"
"TJ2","52.884524","29.944845","B","54.40972222","54.40972222","0.333333333333333","0.666666666666667"
"AR","53.40545556","29.86275833","TS1","52.44638889","52.44638889","0.375","0.625"
"AR","53.40545556","29.86275833","H","53.51537389","53.51537389","0.625","0.375"
"AR","53.40545556","29.86275833","TK2","52.44198611","52.44198611","0.5","0.5"
"AR","53.40545556","29.86275833","TS4","52.65","52.65","0.75","0.25"
"AR","53.40545556","29.86275833","MS10","51.32983333","51.32983333","0.5","0.5"
"AR","53.40545556","29.86275833","MS11","51.33366667","51.33366667","0.714285714285714","0.285714285714286"
"AR","53.40545556","29.86275833","MS20","51.33611667","51.33611667","0.625","0.375"
"AR","53.40545556","29.86275833","TM2","52.884524","52.884524","0.5","0.5"
"AR","53.40545556","29.86275833","KH","52.06511333","52.06511333","0.5","0.5"
"AR","53.40545556","29.86275833","TM1","52.96494722","52.96494722","0.375","0.625"
"AR","53.40545556","29.86275833","TM1B","52.96494722","52.96494722","0.75","0.25"
"AR","53.40545556","29.86275833","TJ1","52.93935833","52.93935833","0.75","0.25"
"AR","53.40545556","29.86275833","TJK1","52.50527778","52.50527778","0.857142857142857","0.142857142857143"
"AR","53.40545556","29.86275833","TNU","51.52121667","51.52121667","0.857142857142857","0.142857142857143"
"AR","53.40545556","29.86275833","TQA","52.76638889","52.76638889","0.625","0.375"
"AR","53.40545556","29.86275833","B","54.40972222","54.40972222","0.625","0.375"
"AR","53.40545556","29.86275833","TJ2","52.884524","52.884524","0.428571428571429","0.571428571428571"
"TB2","52.59","30.08","TS1","52.44638889","52.44638889","0.714285714285714","0.285714285714286"
"TB2","52.59","30.08","H","53.51537389","53.51537389","0.6","0.4"
"TB2","52.59","30.08","TK2","52.44198611","52.44198611","1","0"
"TB2","52.59","30.08","TS4","52.65","52.65","0.5","0.5"
"TB2","52.59","30.08","MS10","51.32983333","51.32983333","0.777777777777778","0.222222222222222"
"TB2","52.59","30.08","MS11","51.33366667","51.33366667","0.75","0.25"
"TB2","52.59","30.08","MS20","51.33611667","51.33611667","0.833333333333333","0.166666666666667"
"TB2","52.59","30.08","TM2","52.884524","52.884524","0.666666666666667","0.333333333333333"
"TB2","52.59","30.08","KH","52.06511333","52.06511333","0.75","0.25"
"TB2","52.59","30.08","TM1","52.96494722","52.96494722","0.714285714285714","0.285714285714286"
"TB2","52.59","30.08","TM1B","52.96494722","52.96494722","0.5","0.5"
"TB2","52.59","30.08","TJ1","52.93935833","52.93935833","0.5","0.5"
"TB2","52.59","30.08","TJK1","52.50527778","52.50527778","1","0"
"TB2","52.59","30.08","TNU","51.52121667","51.52121667","0","1"
"TB2","52.59","30.08","TQA","52.76638889","52.76638889","0.6","0.4"
"TB2","52.59","30.08","B","54.40972222","54.40972222","0.6","0.4"
"TB2","52.59","30.08","TJ2","52.884524","52.884524","0.6","0.4"
"TB2","52.59","30.08","AR","53.40545556","53.40545556","0.857142857142857","0.142857142857143"
"TRA","53.05774722","30.11208333","TS1","52.44638889","52.44638889","0.125","0.875"
"TRA","53.05774722","30.11208333","H","53.51537389","53.51537389","0.375","0.625"
"TRA","53.05774722","30.11208333","TK2","52.44198611","52.44198611","0.777777777777778","0.222222222222222"
"TRA","53.05774722","30.11208333","TS4","52.65","52.65","0.5","0.5"
"TRA","53.05774722","30.11208333","MS10","51.32983333","51.32983333","0.454545454545455","0.545454545454545"
"TRA","53.05774722","30.11208333","MS11","51.33366667","51.33366667","0.777777777777778","0.222222222222222"
"TRA","53.05774722","30.11208333","MS20","51.33611667","51.33611667","0.555555555555556","0.444444444444444"
"TRA","53.05774722","30.11208333","TM2","52.884524","52.884524","0.25","0.75"
"TRA","53.05774722","30.11208333","KH","52.06511333","52.06511333","0.777777777777778","0.222222222222222"
"TRA","53.05774722","30.11208333","TM1","52.96494722","52.96494722","0.125","0.875"
"TRA","53.05774722","30.11208333","TM1B","52.96494722","52.96494722","0.5","0.5"
"TRA","53.05774722","30.11208333","TJ1","52.93935833","52.93935833","0.5","0.5"
"TRA","53.05774722","30.11208333","TJK1","52.50527778","52.50527778","1","0"
"TRA","53.05774722","30.11208333","TNU","51.52121667","51.52121667","0.75","0.25"
"TRA","53.05774722","30.11208333","TQA","52.76638889","52.76638889","0.375","0.625"
"TRA","53.05774722","30.11208333","B","54.40972222","54.40972222","0.375","0.625"
"TRA","53.05774722","30.11208333","TJ2","52.884524","52.884524","0.375","0.625"
"TRA","53.05774722","30.11208333","AR","53.40545556","53.40545556","0.444444444444444","0.555555555555556"
"TRA","53.05774722","30.11208333","TB2","52.59","52.59","0.75","0.25"
